id,series,period,dataValue,status,units,subject,groupName
3289,BDCQ.SED2REA,2016.06,210.464384,F,Value,Business Data Collection - BDC,Region by employment variable
3290,BDCQ.SED2REA,2016.09,205.343098,F,Value,Business Data Collection - BDC,Region by employment variable
3291,BDCQ.SED2REA,2016.12,221.880391,F,Value,Business Data Collection - BDC,Region by employment variable
3292,BDCQ.SED2REA,2017.03,214.724307,F,Value,Business Data Collection - BDC,Region by employment variable
3293,BDCQ.SED2REA,2017.06,222.476843,F,Value,Business Data Collection - BDC,Region by employment variable
3294,BDCQ.SED2REA,2017.09,219.637944,F,Value,Business Data Collection - BDC,Region by employment variable
3295,BDCQ.SED2REA,2017.12,240.298131,F,Value,Business Data Collection - BDC,Region by employment variable
3296,BDCQ.SED2REA,2018.03,231.795464,F,Value,Business Data Collection - BDC,Region by employment variable
3297,BDCQ.SED2REA,2018.06,236.536145,F,Value,Business Data Collection - BDC,Region by employment variable
3298,BDCQ.SED2REA,2018.09,235.018675,F,Value,Business Data Collection - BDC,Region by employment variable
3299,BDCQ.SED2REA,2018.12,259.32178,F,Value,Business Data Collection - BDC,Region by employment variable
3300,BDCQ.SED2REA,2019.03,242.671618,F,Value,Business Data Collection - BDC,Region by employment variable
3301,BDCQ.SED2REA,2019.06,256.010151,F,Value,Business Data Collection - BDC,Region by employment variable
3302,BDCQ.SED2REA,2019.09,252.158918,F,Value,Business Data Collection - BDC,Region by employment variable
3303,BDCQ.SED2REA,2019.12,279.797188,F,Value,Business Data Collection - BDC,Region by employment variable
3304,BDCQ.SED2REA,2020.03,259.822235,F,Value,Business Data Collection - BDC,Region by employment variable
3305,BDCQ.SED2REA,2020.06,260.022123,F,Value,Business Data Collection - BDC,Region by employment variable
3306,BDCQ.SED2REA,2020.09,275.682332,F,Value,Business Data Collection - BDC,Region by employment variable
3307,BDCQ.SED2RFA,2011.06,672.260973,F,Value,Business Data Collection - BDC,Region by employment variable
3308,BDCQ.SED2RFA,2011.09,636.299196,F,Value,Business Data Collection - BDC,Region by employment variable
3309,BDCQ.SED2RFA,2011.12,677.363996,F,Value,Business Data Collection - BDC,Region by employment variable
3310,BDCQ.SED2RFA,2012.03,665.866227,F,Value,Business Data Collection - BDC,Region by employment variable
3311,BDCQ.SED2RFA,2012.06,694.293588,F,Value,Business Data Collection - BDC,Region by employment variable
3312,BDCQ.SED2RFA,2012.09,654.07464,F,Value,Business Data Collection - BDC,Region by employment variable
3313,BDCQ.SED2RFA,2012.12,703.162991,F,Value,Business Data Collection - BDC,Region by employment variable
3314,BDCQ.SED2RFA,2013.03,692.647599,F,Value,Business Data Collection - BDC,Region by employment variable
3315,BDCQ.SED2RFA,2013.06,709.457076,F,Value,Business Data Collection - BDC,Region by employment variable
3316,BDCQ.SED2RFA,2013.09,672.667006,F,Value,Business Data Collection - BDC,Region by employment variable
3317,BDCQ.SED2RFA,2013.12,740.209375,F,Value,Business Data Collection - BDC,Region by employment variable
3318,BDCQ.SED2RFA,2014.03,708.150846,F,Value,Business Data Collection - BDC,Region by employment variable
3319,BDCQ.SED2RFA,2014.06,735.932084,F,Value,Business Data Collection - BDC,Region by employment variable
3320,BDCQ.SED2RFA,2014.09,708.604935,F,Value,Business Data Collection - BDC,Region by employment variable
3321,BDCQ.SED2RFA,2014.12,756.730287,F,Value,Business Data Collection - BDC,Region by employment variable
3322,BDCQ.SED2RFA,2015.03,735.577833,F,Value,Business Data Collection - BDC,Region by employment variable
3323,BDCQ.SED2RFA,2015.06,772.8036,F,Value,Business Data Collection - BDC,Region by employment variable
3324,BDCQ.SED2RFA,2015.09,753.323592,F,Value,Business Data Collection - BDC,Region by employment variable
3325,BDCQ.SED2RFA,2015.12,779.374879,F,Value,Business Data Collection - BDC,Region by employment variable
3326,BDCQ.SED2RFA,2016.03,796.37136,F,Value,Business Data Collection - BDC,Region by employment variable
3327,BDCQ.SED2RFA,2016.06,803.180995,F,Value,Business Data Collection - BDC,Region by employment variable
3328,BDCQ.SED2RFA,2016.09,773.679209,F,Value,Business Data Collection - BDC,Region by employment variable
3329,BDCQ.SED2RFA,2016.12,818.603764,F,Value,Business Data Collection - BDC,Region by employment variable
3330,BDCQ.SED2RFA,2017.03,823.851459,F,Value,Business Data Collection - BDC,Region by employment variable
3331,BDCQ.SED2RFA,2017.06,849.301144,F,Value,Business Data Collection - BDC,Region by employment variable
3332,BDCQ.SED2RFA,2017.09,822.111994,F,Value,Business Data Collection - BDC,Region by employment variable
3333,BDCQ.SED2RFA,2017.12,890.370571,F,Value,Business Data Collection - BDC,Region by employment variable
3334,BDCQ.SED2RFA,2018.03,868.893821,F,Value,Business Data Collection - BDC,Region by employment variable
3335,BDCQ.SED2RFA,2018.06,907.055939,F,Value,Business Data Collection - BDC,Region by employment variable
3336,BDCQ.SED2RFA,2018.09,882.530042,F,Value,Business Data Collection - BDC,Region by employment variable
3337,BDCQ.SED2RFA,2018.12,963.179835,F,Value,Business Data Collection - BDC,Region by employment variable
3338,BDCQ.SED2RFA,2019.03,921.821855,F,Value,Business Data Collection - BDC,Region by employment variable
3339,BDCQ.SED2RFA,2019.06,971.226583,F,Value,Business Data Collection - BDC,Region by employment variable
3340,BDCQ.SED2RFA,2019.09,943.124827,F,Value,Business Data Collection - BDC,Region by employment variable
3341,BDCQ.SED2RFA,2019.12,1040.54135,F,Value,Business Data Collection - BDC,Region by employment variable
3342,BDCQ.SED2RFA,2020.03,980.248729,F,Value,Business Data Collection - BDC,Region by employment variable
3343,BDCQ.SED2RFA,2020.06,1002.99003,F,Value,Business Data Collection - BDC,Region by employment variable
3344,BDCQ.SED2RFA,2020.09,1026.814787,F,Value,Business Data Collection - BDC,Region by employment variable
3345,BDCQ.SED2RGA,2011.06,518.450967,F,Value,Business Data Collection - BDC,Region by employment variable
3346,BDCQ.SED2RGA,2011.09,511.936914,F,Value,Business Data Collection - BDC,Region by employment variable
3347,BDCQ.SED2RGA,2011.12,540.670919,F,Value,Business Data Collection - BDC,Region by employment variable
3348,BDCQ.SED2RGA,2012.03,541.016694,F,Value,Business Data Collection - BDC,Region by employment variable
3349,BDCQ.SED2RGA,2012.06,553.947222,F,Value,Business Data Collection - BDC,Region by employment variable
3350,BDCQ.SED2RGA,2012.09,548.161898,F,Value,Business Data Collection - BDC,Region by employment variable
3351,BDCQ.SED2RGA,2012.12,575.294712,F,Value,Business Data Collection - BDC,Region by employment variable
3352,BDCQ.SED2RGA,2013.03,561.816492,F,Value,Business Data Collection - BDC,Region by employment variable
3353,BDCQ.SED2RGA,2013.06,575.235329,F,Value,Business Data Collection - BDC,Region by employment variable
3354,BDCQ.SED2RGA,2013.09,572.677019,F,Value,Business Data Collection - BDC,Region by employment variable
3355,BDCQ.SED2RGA,2013.12,626.687405,F,Value,Business Data Collection - BDC,Region by employment variable
3356,BDCQ.SED2RGA,2014.03,595.901981,F,Value,Business Data Collection - BDC,Region by employment variable
3357,BDCQ.SED2RGA,2014.06,611.481625,F,Value,Business Data Collection - BDC,Region by employment variable
3358,BDCQ.SED2RGA,2014.09,608.2971,F,Value,Business Data Collection - BDC,Region by employment variable
3359,BDCQ.SED2RGA,2014.12,633.679191,F,Value,Business Data Collection - BDC,Region by employment variable
3360,BDCQ.SED2RGA,2015.03,605.152324,F,Value,Business Data Collection - BDC,Region by employment variable
3361,BDCQ.SED2RGA,2015.06,619.681864,F,Value,Business Data Collection - BDC,Region by employment variable
3362,BDCQ.SED2RGA,2015.09,620.906251,F,Value,Business Data Collection - BDC,Region by employment variable
3363,BDCQ.SED2RGA,2015.12,627.513655,F,Value,Business Data Collection - BDC,Region by employment variable
3364,BDCQ.SED2RGA,2016.03,639.083164,F,Value,Business Data Collection - BDC,Region by employment variable
3365,BDCQ.SED2RGA,2016.06,618.068981,F,Value,Business Data Collection - BDC,Region by employment variable
3366,BDCQ.SED2RGA,2016.09,611.54565,F,Value,Business Data Collection - BDC,Region by employment variable
3367,BDCQ.SED2RGA,2016.12,635.067324,F,Value,Business Data Collection - BDC,Region by employment variable
3368,BDCQ.SED2RGA,2017.03,634.954714,F,Value,Business Data Collection - BDC,Region by employment variable
3369,BDCQ.SED2RGA,2017.06,649.928039,F,Value,Business Data Collection - BDC,Region by employment variable
3370,BDCQ.SED2RGA,2017.09,646.70685,F,Value,Business Data Collection - BDC,Region by employment variable
3371,BDCQ.SED2RGA,2017.12,675.590395,F,Value,Business Data Collection - BDC,Region by employment variable
3372,BDCQ.SED2RGA,2018.03,681.719714,F,Value,Business Data Collection - BDC,Region by employment variable
3373,BDCQ.SED2RGA,2018.06,688.451854,F,Value,Business Data Collection - BDC,Region by employment variable
3374,BDCQ.SED2RGA,2018.09,676.194993,F,Value,Business Data Collection - BDC,Region by employment variable
3375,BDCQ.SED2RGA,2018.12,726.749257,F,Value,Business Data Collection - BDC,Region by employment variable
3376,BDCQ.SED2RGA,2019.03,676.533482,F,Value,Business Data Collection - BDC,Region by employment variable
3377,BDCQ.SED2RGA,2019.06,707.853404,F,Value,Business Data Collection - BDC,Region by employment variable
3378,BDCQ.SED2RGA,2019.09,708.566784,F,Value,Business Data Collection - BDC,Region by employment variable
3379,BDCQ.SED2RGA,2019.12,766.912388,F,Value,Business Data Collection - BDC,Region by employment variable
3380,BDCQ.SED2RGA,2020.03,709.997561,F,Value,Business Data Collection - BDC,Region by employment variable
3381,BDCQ.SED2RGA,2020.06,712.454185,F,Value,Business Data Collection - BDC,Region by employment variable
3382,BDCQ.SED2RGA,2020.09,744.541961,F,Value,Business Data Collection - BDC,Region by employment variable
3383,BDCQ.SED2RHA,2011.06,963.464395,F,Value,Business Data Collection - BDC,Region by employment variable
3384,BDCQ.SED2RHA,2011.09,949.077527,F,Value,Business Data Collection - BDC,Region by employment variable
3385,BDCQ.SED2RHA,2011.12,1008.888587,F,Value,Business Data Collection - BDC,Region by employment variable
3386,BDCQ.SED2RHA,2012.03,965.299989,F,Value,Business Data Collection - BDC,Region by employment variable
3387,BDCQ.SED2RHA,2012.06,991.73898,F,Value,Business Data Collection - BDC,Region by employment variable
3388,BDCQ.SED2RHA,2012.09,973.192844,F,Value,Business Data Collection - BDC,Region by employment variable
3389,BDCQ.SED2RHA,2012.12,1056.023937,F,Value,Business Data Collection - BDC,Region by employment variable
3390,BDCQ.SED2RHA,2013.03,983.655307,F,Value,Business Data Collection - BDC,Region by employment variable
3391,BDCQ.SED2RHA,2013.06,1015.887338,F,Value,Business Data Collection - BDC,Region by employment variable
3392,BDCQ.SED2RHA,2013.09,998.04727,F,Value,Business Data Collection - BDC,Region by employment variable
3393,BDCQ.SED2RHA,2013.12,1088.845707,F,Value,Business Data Collection - BDC,Region by employment variable
3394,BDCQ.SED2RHA,2014.03,1001.873012,F,Value,Business Data Collection - BDC,Region by employment variable
3395,BDCQ.SED2RHA,2014.06,1053.435562,F,Value,Business Data Collection - BDC,Region by employment variable
3396,BDCQ.SED2RHA,2014.09,1049.380942,F,Value,Business Data Collection - BDC,Region by employment variable
3397,BDCQ.SED2RHA,2014.12,1137.839695,F,Value,Business Data Collection - BDC,Region by employment variable
3398,BDCQ.SED2RHA,2015.03,1048.495176,F,Value,Business Data Collection - BDC,Region by employment variable
3399,BDCQ.SED2RHA,2015.06,1097.962599,F,Value,Business Data Collection - BDC,Region by employment variable
3400,BDCQ.SED2RHA,2015.09,1111.529184,F,Value,Business Data Collection - BDC,Region by employment variable
3401,BDCQ.SED2RHA,2015.12,1153.357845,F,Value,Business Data Collection - BDC,Region by employment variable
3402,BDCQ.SED2RHA,2016.03,1133.602219,F,Value,Business Data Collection - BDC,Region by employment variable
3403,BDCQ.SED2RHA,2016.06,1128.95633,F,Value,Business Data Collection - BDC,Region by employment variable
3404,BDCQ.SED2RHA,2016.09,1131.92718,F,Value,Business Data Collection - BDC,Region by employment variable
3405,BDCQ.SED2RHA,2016.12,1185.741133,F,Value,Business Data Collection - BDC,Region by employment variable
3406,BDCQ.SED2RHA,2017.03,1163.76406,F,Value,Business Data Collection - BDC,Region by employment variable
3407,BDCQ.SED2RHA,2017.06,1185.303009,F,Value,Business Data Collection - BDC,Region by employment variable
3408,BDCQ.SED2RHA,2017.09,1199.233872,F,Value,Business Data Collection - BDC,Region by employment variable
3409,BDCQ.SED2RHA,2017.12,1267.389528,F,Value,Business Data Collection - BDC,Region by employment variable
3410,BDCQ.SED2RHA,2018.03,1227.583845,F,Value,Business Data Collection - BDC,Region by employment variable
3411,BDCQ.SED2RHA,2018.06,1256.823341,F,Value,Business Data Collection - BDC,Region by employment variable
3412,BDCQ.SED2RHA,2018.09,1277.911494,F,Value,Business Data Collection - BDC,Region by employment variable
3413,BDCQ.SED2RHA,2018.12,1359.246282,F,Value,Business Data Collection - BDC,Region by employment variable
3414,BDCQ.SED2RHA,2019.03,1280.83281,F,Value,Business Data Collection - BDC,Region by employment variable
3415,BDCQ.SED2RHA,2019.06,1325.690561,F,Value,Business Data Collection - BDC,Region by employment variable
3416,BDCQ.SED2RHA,2019.09,1346.389379,F,Value,Business Data Collection - BDC,Region by employment variable
3417,BDCQ.SED2RHA,2019.12,1453.814075,F,Value,Business Data Collection - BDC,Region by employment variable
3418,BDCQ.SED2RHA,2020.03,1363.113103,F,Value,Business Data Collection - BDC,Region by employment variable
3419,BDCQ.SED2RHA,2020.06,1362.430951,F,Value,Business Data Collection - BDC,Region by employment variable
3420,BDCQ.SED2RHA,2020.09,1454.042771,F,Value,Business Data Collection - BDC,Region by employment variable
3421,BDCQ.SED2RIA,2011.06,2780.027646,F,Value,Business Data Collection - BDC,Region by employment variable
3422,BDCQ.SED2RIA,2011.09,2893.968381,F,Value,Business Data Collection - BDC,Region by employment variable
3423,BDCQ.SED2RIA,2011.12,2972.036014,F,Value,Business Data Collection - BDC,Region by employment variable
3424,BDCQ.SED2RIA,2012.03,2828.835612,F,Value,Business Data Collection - BDC,Region by employment variable
3425,BDCQ.SED2RIA,2012.06,2875.217272,F,Value,Business Data Collection - BDC,Region by employment variable
3426,BDCQ.SED2RIA,2012.09,2966.231448,F,Value,Business Data Collection - BDC,Region by employment variable
3427,BDCQ.SED2RIA,2012.12,2846.314247,F,Value,Business Data Collection - BDC,Region by employment variable
3428,BDCQ.SED2RIA,2013.03,2884.906555,F,Value,Business Data Collection - BDC,Region by employment variable
3429,BDCQ.SED2RIA,2013.06,2954.582982,F,Value,Business Data Collection - BDC,Region by employment variable
3430,BDCQ.SED2RIA,2013.09,3039.673831,F,Value,Business Data Collection - BDC,Region by employment variable
3431,BDCQ.SED2RIA,2013.12,3179.507317,F,Value,Business Data Collection - BDC,Region by employment variable
3432,BDCQ.SED2RIA,2014.03,2956.200566,F,Value,Business Data Collection - BDC,Region by employment variable
3433,BDCQ.SED2RIA,2014.06,3062.574642,F,Value,Business Data Collection - BDC,Region by employment variable
3434,BDCQ.SED2RIA,2014.09,3197.655524,F,Value,Business Data Collection - BDC,Region by employment variable
3435,BDCQ.SED2RIA,2014.12,3331.484798,F,Value,Business Data Collection - BDC,Region by employment variable
3436,BDCQ.SED2RIA,2015.03,3013.970686,F,Value,Business Data Collection - BDC,Region by employment variable
3437,BDCQ.SED2RIA,2015.06,3185.784505,F,Value,Business Data Collection - BDC,Region by employment variable
3438,BDCQ.SED2RIA,2015.09,3283.132725,F,Value,Business Data Collection - BDC,Region by employment variable
3439,BDCQ.SED2RIA,2015.12,3412.880761,F,Value,Business Data Collection - BDC,Region by employment variable
